date,gold,oil,spx,vfh,vgt,nvda
2009-11-02,1053.400024,78.129997,1042.88,28.27,49.459998999999996,12.07
2009-11-03,1084.300049,79.599998,1045.41,28.379998999999998,49.450001,12.01
2009-11-04,1086.699951,80.400002,1046.5,28.030001000000002,49.77,11.98
2009-11-05,1088.699951,79.620003,1066.63,28.66,50.93,12.27
2009-11-06,1095.099976,77.43,1069.3,28.559998999999998,51.02,13.16
2009-11-09,1100.800049,79.43,1093.08,29.530001000000002,52.080002,13.46
2009-11-10,1101.900024,79.050003,1093.01,29.389999,52.07,13.13
2009-11-11,1114.0,79.279999,1098.51,29.799999,52.43,13.5
2009-11-12,1106.0,76.940002,1087.24,29.290001,52.110001000000004,13.46
2009-11-13,1116.099976,76.349998,1093.48,29.280001000000002,52.599998,13.56
2009-11-16,1138.599976,78.900002,1109.3,29.639999,53.139998999999996,13.75
2009-11-17,1138.800049,79.139999,1110.32,29.690001000000002,53.459998999999996,13.73
2009-11-18,1140.699951,79.58000200000001,1109.8,29.92,53.119999,13.52
2009-11-19,1141.400024,77.459999,1094.9,29.370001000000002,52.299999,12.98
2009-11-20,1146.400024,76.720001,1091.38,29.23,51.939999,12.9
2009-11-23,1164.300049,77.559998,1106.24,29.57,52.75,13.0
2009-11-24,1165.5,76.019997,1105.65,29.379998999999998,52.509997999999996,12.92
2009-11-25,1186.900024,77.959999,1110.63,29.34,52.639998999999996,13.07
2009-11-30,1181.099976,77.279999,1095.63,29.26,51.889998999999996,13.06
2009-12-01,1199.099976,78.370003,1108.86,29.33,52.669998,13.32
2009-12-02,1212.0,76.599998,1109.24,29.35,52.669998,13.72
2009-12-03,1217.400024,76.459999,1099.92,28.799999,52.52,13.83
2009-12-04,1168.800049,75.470001,1105.98,29.34,53.029999,14.26
2009-12-07,1163.400024,73.93,1103.25,28.99,52.869999,16.09
2009-12-08,1142.800049,72.620003,1091.94,28.690001000000002,52.5,15.31
2009-12-09,1120.400024,70.66999799999999,1095.95,28.76,52.98,15.69
2009-12-10,1125.699951,70.540001,1102.35,28.73,53.09,15.41
2009-12-11,1119.400024,69.870003,1106.41,28.950001,52.950001,15.21
2009-12-14,1123.300049,69.510002,1114.11,29.15,53.5,15.67
2009-12-15,1122.400024,70.690002,1107.93,28.75,53.25,15.65
2009-12-16,1135.5,72.660004,1109.18,28.879998999999998,53.529999,16.91
2009-12-17,1106.800049,72.650002,1096.08,28.459999,52.93,16.83
2009-12-18,1110.800049,73.360001,1102.47,28.82,53.720001,16.82
2009-12-21,1095.400024,72.470001,1114.05,29.17,54.279999,17.42
2009-12-22,1086.0,74.400002,1118.02,29.360001,54.299999,17.879998999999998
2009-12-23,1093.300049,76.66999799999999,1120.59,29.280001000000002,54.700001,18.129998999999998
2009-12-28,1107.199951,78.769997,1127.78,29.27,55.310001,17.799999
2009-12-29,1097.0,78.870003,1126.2,29.16,55.27,18.02
2009-12-30,1091.5,79.279999,1126.42,29.16,55.48,18.67
2009-12-31,1095.199951,79.360001,1115.1,29.040001,54.869999,18.68
2010-01-04,1117.699951,81.510002,1132.99,29.57,55.799999,18.49
2010-01-05,1118.099976,81.769997,1136.52,29.9,55.740002000000004,18.76
2010-01-06,1135.900024,83.18,1137.14,29.950001,55.349998,18.879998999999998
2010-01-07,1133.099976,82.660004,1141.69,30.530001000000002,55.139998999999996,18.51
2010-01-08,1138.199951,82.75,1144.98,30.41,55.57,18.549999
2010-01-11,1150.699951,82.519997,1146.98,30.4,55.330002,18.290001
2010-01-12,1128.900024,80.790001,1136.22,30.030001000000002,54.599998,17.67
2010-01-13,1136.400024,79.650002,1145.68,30.309998999999998,55.200001,17.91
2010-01-14,1142.599976,79.389999,1148.46,30.51,55.549999,17.629998999999998
2010-01-15,1130.099976,78.0,1136.03,29.98,54.860001000000004,17.110001
2010-01-19,1139.699951,79.019997,1150.23,30.34,55.619999,17.43
2010-01-20,1112.300049,77.620003,1138.04,30.33,54.900002,17.360001
2010-01-21,1102.699951,76.08000200000001,1116.48,29.629998999999998,54.360001000000004,17.049999
2010-01-22,1089.199951,74.540001,1091.76,28.68,52.32,16.459999
2010-01-25,1095.199951,75.260002,1096.78,28.860001,52.650002,16.74
2010-01-26,1097.900024,74.709999,1092.17,28.49,52.650002,16.209999
2010-01-27,1084.400024,73.66999799999999,1097.5,29.09,52.959998999999996,16.65
2010-01-28,1083.599976,73.639999,1084.53,28.940001000000002,51.540001000000004,16.09
2010-01-29,1083.0,72.889999,1073.87,28.780001000000002,50.380001,15.39
2010-02-01,1104.300049,74.43,1089.19,29.15,51.189999,16.57
2010-02-02,1117.400024,77.230003,1103.32,29.379998999999998,51.630001,16.74
2010-02-03,1111.400024,76.980003,1097.28,29.040001,51.779999,16.879998999999998
2010-02-04,1062.400024,73.139999,1063.11,27.98,50.259997999999996,15.9
2010-02-05,1052.199951,71.190002,1066.19,28.26,50.73,16.219998999999998
2010-02-08,1065.699951,71.889999,1056.74,27.709999,50.470001,16.190001000000002
2010-02-09,1076.699951,73.75,1070.52,27.98,51.02,16.059998999999998
2010-02-10,1075.800049,74.519997,1068.13,28.200001,50.91,16.370001000000002
2010-02-11,1094.199951,75.279999,1078.47,28.32,51.580002,17.120001000000002
2010-02-12,1089.5,74.129997,1075.51,28.389999,51.700001,17.35
2010-02-16,1119.300049,77.010002,1094.87,28.959999,52.439999,17.67
2010-02-17,1119.5,77.33000200000001,1099.51,29.09,52.68,17.84
2010-02-18,1118.0,79.059998,1106.75,29.26,53.139998999999996,16.67
2010-02-19,1121.300049,79.809998,1109.17,29.379998999999998,53.080002,16.58
2010-02-22,1112.599976,80.160004,1108.01,29.74,52.970001,16.610001
2010-02-23,1102.699951,78.860001,1094.6,29.290001,52.259997999999996,16.209999
2010-02-24,1096.5,80.0,1105.24,29.77,52.75,16.549999
2010-02-25,1107.800049,78.16999799999999,1102.94,29.690001000000002,52.59,16.4
2010-02-26,1118.300049,79.660004,1104.49,29.790001,52.650002,16.200001
2010-03-01,1117.800049,78.699997,1115.71,29.91,53.5,16.85
2010-03-02,1136.900024,79.68,1118.31,30.07,53.48,16.84
2010-03-03,1142.699951,80.870003,1118.79,30.0,53.509997999999996,16.629998999999998
2010-03-04,1132.599976,80.209999,1122.97,30.290001,53.759997999999996,16.66
2010-03-05,1134.800049,81.5,1138.7,30.84,54.439999,17.17
2010-03-08,1123.599976,81.870003,1138.5,31.0,54.689999,16.92
2010-03-09,1122.0,81.489998,1140.45,31.08,54.900002,17.549999
2010-03-10,1107.800049,82.089996,1145.61,31.41,55.349998,17.59
2010-03-11,1108.0,82.110001,1150.24,31.68,55.509997999999996,17.190001000000002
2010-03-12,1101.5,81.239998,1149.99,31.540001,55.509997999999996,17.25
2010-03-15,1105.099976,79.800003,1150.51,31.530001000000002,55.330002,17.16
2010-03-16,1122.199951,81.699997,1159.46,31.950001,55.740002000000004,17.76
2010-03-17,1124.0,82.93,1166.21,32.330002,56.060001,18.1
2010-03-18,1127.400024,82.199997,1165.83,32.169998,56.060001,17.459999
2010-03-19,1107.400024,80.68,1159.9,31.99,55.560001,17.25
2010-03-22,1099.300049,81.25,1165.81,32.16,56.080002,17.530001000000002
2010-03-23,1103.5,81.910004,1174.17,32.349998,56.650002,17.889999
2010-03-24,1088.599976,80.610001,1167.72,32.470001,56.209998999999996,17.290001
2010-03-25,1092.699951,80.529999,1165.73,32.5,56.299999,17.34
2010-03-26,1104.199951,80.0,1166.59,32.529999,56.25,17.34
2010-03-29,1110.300049,82.16999799999999,1173.22,32.59,56.220001,17.559998999999998
2010-03-30,1104.5,82.370003,1173.27,32.41,56.52,17.629998999999998
2010-03-31,1113.300049,83.760002,1169.43,32.43,56.18,17.4
2010-04-01,1125.099976,84.870003,1178.1,32.700001,56.169998,17.219998999999998
2010-04-05,1132.900024,86.620003,1187.44,33.080002,56.939999,17.48
2010-04-06,1135.099976,86.839996,1189.44,33.5,57.009997999999996,17.049999
2010-04-07,1152.300049,85.879997,1182.45,33.290001000000004,56.869999,17.16
2010-04-08,1152.199951,85.389999,1186.44,33.540001000000004,56.880001,16.879998999999998
2010-04-09,1161.099976,84.91999799999999,1194.37,33.700001,57.32,16.99
2010-04-12,1161.599976,84.339996,1196.48,33.84,57.549999,17.299999
2010-04-13,1152.800049,84.050003,1197.3,33.880001,57.73,17.66
2010-04-14,1159.0,85.839996,1210.65,34.740002000000004,58.759997999999996,17.879998999999998
2010-04-15,1159.699951,85.510002,1211.67,34.57,59.049999,18.01
2010-04-16,1136.300049,83.239998,1192.13,33.360001000000004,58.310001,17.059998999999998
2010-04-19,1135.199951,81.449997,1197.52,33.66,58.259997999999996,16.98
2010-04-20,1138.599976,83.449997,1207.17,34.16,58.639998999999996,17.040001
2010-04-21,1148.199951,83.68,1205.94,34.060001,58.869999,16.6
2010-04-22,1142.300049,83.699997,1208.67,34.290001000000004,59.09,16.67
2010-04-23,1153.099976,85.120003,1217.28,34.459998999999996,59.330002,16.440001000000002
2010-04-26,1153.5,84.199997,1212.05,33.939999,59.25,16.6
2010-04-27,1161.699951,82.440002,1183.71,32.860001000000004,58.02,16.129998999999998
2010-04-28,1171.300049,83.220001,1191.36,33.200001,58.169998,16.16
2010-04-29,1168.400024,85.16999799999999,1206.78,34.040001000000004,58.720001,16.65
2010-04-30,1180.099976,86.150002,1186.69,33.200001,57.419998,15.71
2010-05-03,1182.699951,86.190002,1202.26,33.779999,58.209998999999996,15.54
2010-05-04,1168.599976,82.739998,1173.6,32.860001000000004,56.459998999999996,14.75
2010-05-05,1174.599976,79.970001,1165.87,32.669998,56.07,14.5
2010-05-06,1196.900024,77.110001,1128.15,31.32,54.07,14.2
2010-05-07,1210.0,75.110001,1110.88,30.889999,52.950001,13.96
2010-05-10,1200.400024,76.800003,1159.73,32.610001000000004,55.52,14.56
2010-05-11,1219.900024,76.370003,1155.79,32.529999,55.330002,14.4
2010-05-12,1242.699951,75.650002,1171.67,32.959998999999996,56.689999,14.68
2010-05-13,1228.800049,74.400002,1157.44,32.459998999999996,55.959998999999996,14.65
2010-05-14,1227.400024,71.610001,1135.68,31.6,54.720001,12.96
2010-05-17,1227.699951,70.08000200000001,1136.94,31.620001000000002,54.84,12.99
2010-05-18,1214.300049,69.410004,1120.8,30.77,53.990002000000004,12.56
2010-05-19,1192.599976,69.870003,1115.05,30.74,53.639998999999996,12.76
2010-05-20,1187.800049,68.010002,1071.59,29.290001,51.689999,12.46
2010-05-21,1175.699951,70.040001,1087.69,30.26,52.240002000000004,12.73
2010-05-24,1193.800049,70.209999,1073.65,29.49,51.900002,12.36
2010-05-25,1197.800049,68.75,1074.03,29.66,51.799999,12.69
2010-05-26,1213.300049,71.510002,1067.95,29.52,51.439999,12.75
2010-05-27,1211.900024,74.550003,1103.06,30.84,53.34,13.5
2010-05-28,1212.199951,73.970001,1089.41,30.27,52.830002,13.14
2010-06-01,1224.800049,72.58000200000001,1070.71,29.59,52.02,12.58
2010-06-02,1220.599976,72.860001,1098.38,30.43,53.32,12.72
2010-06-03,1208.300049,74.610001,1102.83,30.33,53.990002000000004,12.7
2010-06-04,1216.199951,71.510002,1064.88,29.07,52.099998,12.1
2010-06-07,1239.300049,71.440002,1050.47,28.540001,51.029999,11.5
2010-06-08,1244.0,71.989998,1062.0,29.01,51.060001,11.18
2010-06-09,1228.5,74.379997,1055.69,28.790001,50.68,10.91
2010-06-10,1220.800049,75.480003,1086.84,29.719998999999998,52.02,11.35
2010-06-11,1228.900024,73.779999,1091.6,29.92,52.639998999999996,11.61
2010-06-14,1223.300049,75.120003,1089.63,29.799999,52.509997999999996,11.36
2010-06-15,1233.199951,76.940002,1115.23,30.5,54.099998,11.92
2010-06-16,1229.300049,77.66999799999999,1114.61,30.469998999999998,54.200001,11.77
2010-06-17,1247.5,76.790001,1116.04,30.41,54.369999,12.22
2010-06-18,1257.199951,77.18,1117.51,30.549999,54.439999,12.3
2010-06-21,1239.699951,77.82,1113.2,30.42,54.009997999999996,12.01
2010-06-22,1239.900024,77.209999,1095.31,29.98,53.419998,11.56
2010-06-23,1234.099976,76.349998,1092.04,29.84,53.200001,11.69
2010-06-24,1245.5,76.510002,1073.69,29.17,52.209998999999996,11.11
2010-06-25,1255.800049,78.860001,1076.76,29.93,52.259997999999996,11.08
2010-06-28,1238.199951,78.25,1074.57,29.629998999999998,52.279999,11.1
2010-06-29,1242.0,75.940002,1041.24,28.530001000000002,50.18,10.48
2010-06-30,1245.5,75.629997,1030.71,28.219998999999998,49.459998999999996,10.21
2010-07-01,1206.300049,72.949997,1027.37,27.98,49.240002000000004,10.38
2010-07-02,1207.400024,72.139999,1022.58,27.68,49.130001,10.25
2010-07-06,1194.800049,71.980003,1028.06,27.75,49.360001000000004,10.14
2010-07-07,1198.599976,74.07,1060.27,28.940001000000002,51.220001,10.63
2010-07-08,1195.800049,75.440002,1070.25,29.190001000000002,51.490002000000004,10.31
2010-07-09,1209.599976,76.089996,1077.96,29.66,51.84,10.35
2010-07-12,1198.5,74.949997,1078.75,29.65,52.169998,10.54
2010-07-13,1213.300049,77.150002,1095.34,30.43,53.049999,10.92
2010-07-14,1206.800049,77.040001,1095.17,30.190001000000002,53.459998999999996,11.03
2010-07-15,1208.099976,76.620003,1096.48,30.129998999999998,53.419998,10.72
2010-07-16,1188.0,76.010002,1064.88,28.860001,51.810001,10.05
2010-07-19,1181.699951,76.540001,1071.25,28.889999,52.389998999999996,10.46
2010-07-20,1191.5,77.440002,1083.48,29.219998999999998,52.790001000000004,10.72
2010-07-21,1191.599976,76.559998,1069.59,28.690001000000002,51.98,10.37
2010-07-22,1195.5,79.300003,1093.67,29.549999,53.439999,10.54
2010-07-23,1187.699951,78.980003,1102.66,29.809998999999998,53.93,10.36
2010-07-26,1183.0,78.980003,1115.01,30.35,54.34,10.55
2010-07-27,1158.0,77.5,1113.84,30.379998999999998,54.380001,10.46
2010-07-28,1160.400024,76.989998,1106.13,30.120001000000002,53.759997999999996,10.13
2010-07-29,1168.400024,78.360001,1101.53,30.16,53.220001,9.13
2010-07-30,1181.699951,78.949997,1101.6,30.18,53.02,9.19
2010-08-02,1183.400024,81.339996,1125.86,30.879998999999998,54.049999,9.18
2010-08-03,1185.199951,82.550003,1120.46,30.58,53.779999,8.94
2010-08-04,1193.699951,82.470001,1127.24,30.690001000000002,54.240002000000004,9.32
2010-08-05,1197.199951,82.010002,1125.81,30.51,53.950001,9.44
2010-08-06,1203.400024,80.699997,1121.64,30.299999,53.810001,9.55
2010-08-09,1200.699951,81.480003,1127.79,30.5,54.130001,9.64
2010-08-10,1196.199951,80.25,1121.06,30.18,53.380001,9.24
2010-08-11,1197.5,78.019997,1089.47,29.16,51.939999,8.88
2010-08-12,1214.800049,75.739998,1083.61,28.950001,51.07,8.96
2010-08-13,1214.900024,75.389999,1079.25,28.82,50.73,9.39
2010-08-16,1224.5,75.239998,1079.38,28.799999,50.939999,9.15
2010-08-17,1226.599976,75.769997,1092.54,29.07,51.599998,9.27
2010-08-18,1229.699951,75.41999799999999,1094.16,29.139999,51.82,9.32
2010-08-19,1233.800049,74.43,1075.63,28.469998999999998,51.169998,9.88
2010-08-20,1227.199951,73.459999,1071.69,28.4,51.130001,9.97
2010-08-23,1226.900024,73.099998,1067.36,28.200001,50.630001,9.82
2010-08-24,1231.800049,71.629997,1051.87,27.75,49.82,9.72
2010-08-25,1239.5,72.519997,1055.33,27.91,50.150002,9.92
2010-08-26,1235.400024,73.360001,1047.22,27.65,49.66,9.8
2010-08-27,1236.0,75.16999799999999,1064.59,28.27,50.360001000000004,10.12
2010-08-30,1237.099976,74.699997,1048.92,27.700001,49.700001,9.64
2010-08-31,1248.300049,71.91999799999999,1049.33,27.889999,49.349998,9.33
2010-09-01,1246.300049,73.910004,1080.29,28.959999,50.759997999999996,9.4
2010-09-02,1251.5,75.019997,1090.1,29.209999,51.279999,9.57
2010-09-03,1249.199951,74.599998,1104.51,29.799999,52.130001,9.9
2010-09-07,1257.300049,74.089996,1091.84,29.15,51.630001,9.99
2010-09-08,1255.599976,74.66999799999999,1098.87,29.440001000000002,51.84,10.32
2010-09-09,1248.900024,74.25,1104.18,29.709999,51.93,10.18
2010-09-10,1244.5,76.449997,1109.55,29.76,51.91,10.07
2010-09-13,1245.099976,77.190002,1121.9,30.41,53.040001000000004,10.64
2010-09-14,1269.699951,76.800003,1121.1,30.139999,53.299999,10.54
2010-09-15,1266.699951,76.019997,1125.07,30.27,53.560001,10.56
2010-09-16,1271.900024,74.57,1124.66,30.15,53.91,10.57
2010-09-17,1275.599976,73.660004,1125.59,30.040001,54.130001,10.55
2010-09-20,1279.0,74.860001,1142.71,30.67,54.990002000000004,10.71
2010-09-21,1272.400024,73.519997,1139.78,30.379998999999998,54.869999,11.29
2010-09-22,1290.199951,74.709999,1134.28,29.879998999999998,54.599998,11.39
2010-09-23,1294.300049,75.18,1124.83,29.33,54.57,11.62
2010-09-24,1296.0,76.489998,1148.67,30.01,55.759997999999996,12.26
2010-09-27,1296.699951,76.519997,1142.16,29.709999,55.709998999999996,12.0
2010-09-28,1306.599976,76.18,1147.7,29.82,55.82,11.97
2010-09-29,1308.5,77.860001,1144.73,29.639999,55.869999,11.88
2010-09-30,1307.800049,79.970001,1141.2,29.620001000000002,55.599998,11.68
2010-10-01,1316.099976,81.58000200000001,1146.24,29.85,55.599998,11.35
2010-10-04,1315.400024,81.470001,1137.03,29.690001000000002,54.959998999999996,11.24
2010-10-05,1338.900024,82.82,1160.75,30.32,56.130001,11.32
2010-10-06,1346.400024,83.230003,1159.97,30.290001,55.700001,10.78
2010-10-07,1333.900024,81.66999799999999,1158.06,30.190001000000002,55.84,10.7
2010-10-08,1344.199951,82.660004,1165.15,30.25,56.209998999999996,10.86
2010-10-11,1353.300049,82.209999,1165.32,30.25,56.27,10.81
2010-10-12,1345.699951,81.66999799999999,1169.77,30.559998999999998,56.68,11.02
2010-10-13,1369.5,83.010002,1178.1,30.65,57.23,11.34
2010-10-14,1376.699951,82.690002,1173.81,30.18,57.240002000000004,11.16
2010-10-15,1371.099976,81.25,1176.19,29.75,58.25,11.29
2010-10-18,1371.199951,83.08000200000001,1184.71,30.370001000000002,58.419998,11.36
2010-10-19,1335.099976,79.489998,1165.9,30.01,57.5,11.29
2010-10-20,1343.300049,81.769997,1178.17,30.34,57.91,11.29
2010-10-21,1324.699951,80.559998,1180.26,30.27,57.98,11.09
2010-10-22,1324.400024,81.690002,1183.08,30.299999,58.41,11.8
2010-10-25,1338.300049,82.519997,1185.62,30.190001000000002,58.689999,11.91
2010-10-26,1338.0,82.550003,1185.64,30.23,58.740002000000004,11.87
2010-10-27,1322.199951,81.940002,1182.45,30.25,59.099998,12.04
2010-10-28,1342.099976,82.18,1183.78,30.190001000000002,59.07,12.05
2010-10-29,1357.099976,81.43,1183.26,30.190001000000002,59.16,12.02
2010-11-01,1350.199951,82.949997,1184.38,30.15,59.23,12.04
2010-11-02,1356.400024,83.900002,1193.57,30.27,59.790001000000004,12.29
2010-11-03,1337.099976,84.690002,1197.96,30.52,60.139998999999996,12.38
2010-11-04,1382.699951,86.489998,1221.06,31.52,61.099998,12.4
2010-11-05,1397.300049,86.849998,1225.85,32.119999,61.16,12.61
2010-11-08,1402.800049,87.059998,1223.25,31.91,61.27,12.66
2010-11-09,1409.800049,86.720001,1213.4,31.26,60.950001,12.59
2010-11-10,1399.099976,87.809998,1218.71,31.65,61.16,12.74
2010-11-11,1403.099976,87.809998,1213.54,31.370001000000002,60.189999,12.61
2010-11-12,1365.400024,84.879997,1199.21,30.889999,59.34,13.26
2010-11-15,1368.400024,84.860001,1197.75,30.959999,59.099998,13.1
2010-11-16,1338.300049,82.339996,1178.34,30.4,58.09,12.71
2010-11-17,1336.800049,80.440002,1178.59,30.26,58.099998,12.92
2010-11-18,1352.900024,81.849998,1196.69,30.65,59.139998999999996,13.32
2010-11-19,1352.199951,81.510002,1199.73,30.65,59.34,13.75
2010-11-22,1357.699951,81.739998,1197.84,30.290001,59.73,13.76
2010-11-23,1377.5,81.25,1180.73,29.85,58.91,13.44
2010-11-24,1372.900024,83.860001,1198.35,30.33,59.959998999999996,13.77
2010-11-29,1366.0,85.730003,1187.76,30.190001000000002,59.360001000000004,13.75
2010-11-30,1385.0,84.110001,1180.55,29.940001000000002,58.599998,13.61
2010-12-01,1387.300049,86.75,1206.07,30.549999,59.919998,14.21
2010-12-02,1388.5,88.0,1221.53,31.290001,60.700001,14.38
2010-12-03,1405.400024,89.190002,1224.71,31.389999,60.939999,14.79
2010-12-06,1415.300049,89.379997,1223.12,31.360001,61.029999,14.51
2010-12-07,1408.300049,88.690002,1223.75,31.389999,61.049999,14.98
2010-12-08,1382.5,88.279999,1228.28,31.83,61.540001000000004,15.11
2010-12-09,1392.099976,88.370003,1233.0,32.16,61.57,14.86
2010-12-10,1384.300049,87.790001,1240.4,32.459998999999996,61.959998999999996,14.95
2010-12-13,1397.300049,88.610001,1240.46,32.419998,61.720001,14.57
2010-12-14,1403.599976,88.279999,1241.59,32.189999,61.650002,14.59
2010-12-15,1385.5,88.620003,1235.23,31.92,61.360001000000004,14.27
2010-12-16,1370.400024,87.699997,1242.87,31.98,61.560001,14.29
2010-12-17,1378.599976,88.019997,1243.91,32.130001,61.779999,14.37
2010-12-20,1385.5,88.809998,1247.08,32.240002000000004,61.709998999999996,14.31
2010-12-21,1388.199951,89.82,1254.6,32.740002000000004,62.080002,14.87
2010-12-22,1386.800049,90.480003,1258.84,33.119999,61.720001,15.03
2010-12-23,1380.0,91.510002,1256.77,32.889998999999996,61.630001,14.92
2010-12-27,1382.400024,91.0,1257.54,32.98,61.779999,15.0
2010-12-28,1405.199951,91.489998,1258.51,33.0,61.709998999999996,14.94
2010-12-29,1413.099976,91.120003,1259.78,32.939999,61.790001000000004,14.94
2010-12-30,1405.599976,89.839996,1257.88,32.830002,61.73,14.99
2010-12-31,1421.099976,91.379997,1257.64,32.880001,61.52,15.4
2011-01-03,1422.599976,91.550003,1271.87,33.599998,62.220001,15.82
2011-01-04,1378.5,89.379997,1270.2,33.43,62.299999,15.77
2011-01-05,1373.400024,90.300003,1276.56,33.799999,62.740002000000004,16.98
2011-01-06,1371.400024,88.379997,1273.85,33.619999,63.279999,19.33
2011-01-07,1368.5,88.029999,1271.5,33.34,63.130001,19.870001000000002
2011-01-10,1373.699951,89.25,1269.75,33.259997999999996,63.330002,20.629998999999998
2011-01-11,1384.0,91.110001,1274.48,33.41,63.439999,20.309998999999998
2011-01-12,1385.699951,91.860001,1285.96,33.900002,64.019997,23.35
2011-01-13,1386.900024,91.400002,1283.76,33.779999,63.959998999999996,23.389999
2011-01-14,1360.400024,91.540001,1293.24,34.32,64.57,23.59
2011-01-18,1368.099976,91.379997,1295.02,34.189999,64.860001,23.040001
2011-01-19,1370.199951,90.860001,1281.92,33.400002,64.190002,22.41
2011-01-20,1346.5,88.860001,1280.26,33.490002000000004,63.599998,22.43
2011-01-21,1341.0,89.110001,1283.35,33.73,63.23,22.219998999999998
2011-01-24,1344.5,87.870003,1290.84,33.720001,64.139999,24.73
2011-01-25,1332.300049,86.190002,1291.18,33.709998999999996,64.230003,23.969998999999998
2011-01-26,1333.0,87.33000200000001,1296.63,33.720001,64.699997,24.540001
2011-01-27,1318.400024,85.639999,1299.54,34.0,65.0,24.469998999999998
2011-01-28,1340.699951,89.339996,1276.34,33.369999,63.52,23.76
2011-01-31,1333.800049,92.190002,1286.12,33.669998,63.939999,23.92
2011-02-01,1339.599976,90.769997,1307.59,34.299999,65.16999799999999,24.469998999999998
2011-02-02,1331.5,90.860001,1304.03,34.080002,65.379997,25.58
2011-02-03,1352.300049,90.540001,1307.1,34.07,65.459999,25.1
2011-02-04,1348.300049,89.029999,1310.87,34.029999,65.989998,25.67
2011-02-07,1347.599976,87.480003,1319.05,34.540001000000004,66.370003,24.6
2011-02-08,1363.400024,86.940002,1324.57,34.740002000000004,66.639999,23.870001000000002
2011-02-09,1364.800049,86.709999,1320.88,34.52,66.459999,23.290001
2011-02-10,1361.900024,86.730003,1321.87,34.52,66.230003,22.82
2011-02-11,1359.900024,85.58000200000001,1329.15,35.0,66.529999,23.469998999999998
2011-02-14,1364.599976,84.809998,1332.32,35.040001000000004,66.739998,23.110001
2011-02-15,1373.599976,84.32,1328.01,34.93,66.410004,22.549999
2011-02-16,1374.699951,84.989998,1336.32,35.150002,66.91999799999999,23.379998999999998
2011-02-17,1384.699951,86.360001,1340.43,35.150002,67.050003,25.68
2011-02-18,1388.199951,86.199997,1343.01,35.220001,67.010002,25.629998999999998
2011-02-22,1400.5,93.57,1315.44,34.25,65.16999799999999,23.209999
2011-02-23,1413.400024,98.099998,1307.4,34.049999,64.230003,22.110001
2011-02-24,1415.300049,97.279999,1306.1,33.939999,64.519997,22.65
2011-02-25,1408.699951,97.879997,1319.88,34.450001,65.459999,23.120001000000002
2011-02-28,1409.300049,96.970001,1327.22,34.630001,65.5,22.66
2011-03-01,1430.699951,99.629997,1306.33,33.919998,64.32,21.65
2011-03-02,1437.199951,102.230003,1308.44,33.689999,64.66999799999999,20.75
2011-03-03,1416.0,101.910004,1330.97,34.389998999999996,65.82,20.870001000000002
2011-03-04,1428.199951,104.41999799999999,1321.15,33.959998999999996,65.440002,20.76
2011-03-07,1434.099976,105.440002,1310.13,33.75,64.449997,20.469998999999998
2011-03-08,1426.900024,105.019997,1321.82,34.439999,64.91999799999999,19.549999
2011-03-09,1429.300049,104.379997,1320.02,34.41,64.400002,19.139999
2011-03-10,1412.199951,102.699997,1295.11,33.709998999999996,63.060001,17.92
2011-03-11,1421.5,101.160004,1304.28,33.91,63.450001,18.049999
2011-03-14,1424.599976,101.190002,1296.39,33.639998999999996,63.130001,18.200001
2011-03-15,1392.599976,97.18,1281.87,33.259997999999996,62.25,17.66
2011-03-16,1396.0,97.980003,1256.88,32.68,60.68,17.530001000000002
2011-03-17,1404.0,101.41999799999999,1273.72,33.049999,61.189999,17.860001
2011-03-18,1415.900024,101.07,1279.21,33.41,61.330002,17.620001000000002
2011-03-21,1426.199951,102.33000200000001,1298.38,33.700001,62.549999,17.76
2011-03-22,1427.5,104.0,1293.77,33.52,62.380001,17.450001
2011-03-23,1437.900024,105.75,1297.54,33.400002,62.75,17.809998999999998
2011-03-24,1434.800049,105.599998,1309.66,33.560001,63.75,19.23
2011-03-25,1426.099976,105.400002,1313.8,33.619999,63.950001,18.629998999999998
2011-03-28,1419.800049,103.980003,1310.19,33.560001,63.630001,19.32
2011-03-29,1416.0,104.790001,1319.44,33.639998999999996,64.040001,19.17
2011-03-30,1423.800049,104.269997,1328.26,33.919998,64.269997,18.450001
2011-03-31,1438.900024,106.720001,1325.83,33.889998999999996,64.230003,18.459999
2011-04-01,1428.099976,107.940002,1332.41,34.189999,64.040001,18.200001
2011-04-04,1432.199951,108.470001,1332.87,34.189999,63.759997999999996,17.549999
2011-04-05,1451.800049,108.339996,1332.63,34.169998,63.799999,17.58
2011-04-06,1457.699951,108.83000200000001,1335.54,34.560001,64.25,17.459999
2011-04-07,1458.5,110.300003,1333.51,34.369999,64.190002,18.1
2011-04-08,1473.400024,112.790001,1328.17,34.060001,63.830002,17.549999
2011-04-11,1467.400024,109.91999799999999,1324.46,34.02,63.650002,17.32
2011-04-12,1452.900024,106.25,1314.16,33.889998999999996,63.029999,17.370001000000002
2011-04-13,1454.900024,107.110001,1314.41,33.630001,63.509997999999996,17.76
2011-04-14,1471.699951,108.110001,1314.52,33.450001,63.349998,18.51
2011-04-15,1485.300049,109.660004,1319.68,33.5,63.189999,18.709999
2011-04-18,1492.300049,107.120003,1305.14,33.09,62.610001000000004,18.09
2011-04-19,1494.5,108.150002,1312.62,33.169998,62.860001000000004,18.02
2011-04-20,1498.300049,111.449997,1330.36,33.299999,64.410004,18.57
